Pais,Encuesta,access_right,Ronda armonizada BID,Total,year,availability,person
PER,ENAHO,,a,19,2013,1.0,
PRY,EPH,,m10_m12,12,2018,,
PRY,EPH,,m10_m12,12,2019,,
PRY,EPH,,m10_m12,12,2020,,
PRY,EPH,,m10_m12,12,2021,,
PRY,EPH,,m10_m12,12,2022,,
PRY,EPHC,,t4,3,1986,,
PRY,EPHC,,t4,3,1989,,
PRY,EPHC,,t4,3,1990,,
PRY,EPHC,,t4,3,1991,,
PRY,EPHC,,t4,3,1992,,
PRY,EPHC,,t4,3,1993,,
PRY,EPHC,,t4,3,1994,,
PRY,EPHC,,t4,3,1995,,
PRY,EPHC,,t4,3,1996,,
PRY,EPHC,,t4,3,1997,,
PRY,EPHC,,t4,3,1998,,
PRY,EPHC,,t4,3,1999,,
PRY,EPHC,,t4,3,2000,,
PRY,EPHC,,t4,3,2001,,
PRY,EPHC,,t4,3,2002,,
PRY,EPHC,,t4,3,2003,,
PRY,EPHC,,t4,3,2004,,
PRY,EPHC,,t4,3,2005,,
PRY,EPHC,,t4,3,2006,,
PRY,EPHC,,t4,3,2007,,
PRY,EPHC,,t4,3,2008,,
PRY,EPHC,,t4,3,2009,,
PRY,EPHC,,t4,3,2010,,
PRY,EPHC,,t4,3,2011,,
PRY,EPHC,,t4,3,2012,,
PRY,EPHC,,t4,3,2013,,
PRY,EPHC,,t4,3,2014,,
PRY,EPHC,,t4,3,2015,,
PRY,EPHC,,t4,3,2016,,
PRY,EPHC,,t4,3,2017,,
PER,ENAHO,,a,19,2014,1.0,
PRY,EPHC,,t4,3,2019,,
PER,ENAHO,,a,19,2015,1.0,
PER,ENAHO,,a,19,2016,1.0,
PER,ENAHO,,a,19,2017,1.0,
PER,ENAHO,,a,19,2018,1.0,
PER,ENAHO,,a,19,2019,1.0,
PER,ENNIV,,a,2,1986,,
PER,ENNIV,,a,2,1989,,
PER,ENNIV,,a,2,1990,,
PER,ENAHO,,a,19,2020,1.0,
PER,ENNIV,,a,2,1992,,
PER,ENNIV,,a,2,1993,,
PER,ENAHO,,a,19,2021,1.0,
PER,ENNIV,,a,2,1995,,
PER,ENNIV,,a,2,1996,,
PER,ENNIV,,a,2,1997,,
PER,ENNIV,,a,2,1998,,
PER,ENNIV,,a,2,1999,,
PER,ENNIV,,a,2,2000,,
PER,ENNIV,,a,2,2001,,
PER,ENNIV,,a,2,2002,,
PER,ENNIV,,a,2,2003,,
PER,ENNIV,,a,2,2004,,
PER,ENNIV,,a,2,2005,,
PER,ENNIV,,a,2,2006,,
PER,ENNIV,,a,2,2007,,
PER,ENNIV,,a,2,2008,,
PER,ENNIV,,a,2,2009,,
PER,ENNIV,,a,2,2010,,
PER,ENNIV,,a,2,2011,,
PER,ENNIV,,a,2,2012,,
PER,ENNIV,,a,2,2013,,
PER,ENNIV,,a,2,2014,,
PER,ENNIV,,a,2,2015,,
PER,ENNIV,,a,2,2016,,
PER,ENNIV,,a,2,2017,,
PER,ENNIV,,a,2,2018,,
PER,ENNIV,,a,2,2019,,
PER,ENNIV,,a,2,2020,,
PER,ENNIV,,a,2,2021,,
PER,ENNIV,,a,2,2022,,
PER,ENAHO,,t4,6,1986,,
PER,ENAHO,,t4,6,1989,,
PER,ENAHO,,t4,6,1990,,
PER,ENAHO,,t4,6,1991,,
PER,ENAHO,,t4,6,1992,,
PER,ENAHO,,t4,6,1993,,
PER,ENAHO,,t4,6,1994,,
PER,ENAHO,,t4,6,1995,,
PER,ENAHO,,t4,6,1996,,
PER,ENAHO,,a,19,2022,1.0,
PER,ENAHO,,a,19,2023,1.0,
PER,ENAHO,,a,19,2024,1.0,Davidv2
PRY,EHM,,m6_m8,1,1990,1.0,
PRY,EHM,,m10_m11,1,1991,1.0,
PRY,EHM,,m11_m12,1,1992,1.0,
PER,ENAHO,,t4,6,2003,,
PER,ENAHO,,t4,6,2004,,
PER,ENAHO,,t4,6,2005,,
PER,ENAHO,,t4,6,2006,,
PER,ENAHO,,t4,6,2007,,
PER,ENAHO,,t4,6,2008,,
PER,ENAHO,,t4,6,2009,,
PER,ENAHO,,t4,6,2010,,
PER,ENAHO,,t4,6,2011,,
PER,ENAHO,,t4,6,2012,,
PER,ENAHO,,t4,6,2013,,
PER,ENAHO,,t4,6,2014,,
PER,ENAHO,,t4,6,2015,,
PER,ENAHO,,t4,6,2016,,
PER,ENAHO,,t4,6,2017,,
PER,ENAHO,,t4,6,2018,,
PER,ENAHO,,t4,6,2019,,
PER,ENAHO,,t4,6,2020,,
PER,ENAHO,,t4,6,2021,,
PER,ENAHO,,t4,6,2022,,
PER,ENAHO,,a,19,1986,,
PER,ENAHO,,a,19,1989,,
PER,ENAHO,,a,19,1990,,
PER,ENAHO,,a,19,1991,,
PER,ENAHO,,a,19,1992,,
PER,ENAHO,,a,19,1993,,
PER,ENAHO,,a,19,1994,,
PER,ENAHO,,a,19,1995,,
PER,ENAHO,,a,19,1996,,
PER,ENAHO,,a,19,1997,,
PER,ENAHO,,a,19,1998,,
PER,ENAHO,,a,19,1999,,
PER,ENAHO,,a,19,2000,,
PER,ENAHO,,a,19,2001,,
PER,ENAHO,,a,19,2002,,
PRY,EHM,,m9_m10,1,1993,1.0,
PRY,EHM,,m8_m10,1,1994,1.0,
PRY,EHM,,m8_m11,1,1995,1.0,
PRY,EHM,,m8_m12,1,1996,1.0,
PRY,EIH,,m8-1997_m7-1998,1,1997,1.0,
PRY,EIH,,m9-2000_m8-2001,1,2000,1.0,David
PRY,EPH,,m8_m12,2,1999,1.0,
PRY,EPH,,m11_m12,2,2002,1.0,
PRY,EPH,,m8_m12,2,2003,1.0,
PRY,EPH,,m8_m11,1,2004,1.0,
PRY,EPH,,m10_m12,12,2005,1.0,
PRY,EPH,,m11_m12,2,2006,1.0,
PRY,EPH,,m10_m12,12,2007,1.0,
PRY,EPH,,m10_m12,12,2008,1.0,
PRY,EPH,,m10_m12,12,2009,1.0,
PRY,EPH,,m10_m12,12,2010,1.0,
PRY,EPH,,m10_m12,12,2011,1.0,
PRY,EPH,,m10_m12,12,2012,1.0,
PRY,EPH,,m10_m12,12,2013,1.0,
PRY,EPH,,m10_m12,12,2014,1.0,
PRY,EPH,,m10_m12,12,2015,1.0,
PRY,EPH,,m10_m12,12,2016,1.0,
SLV,EHPM,,a,27,1986,,
SLV,EHPM,,a,27,1989,,
SLV,EHPM,,a,27,1990,,
SLV,EHPM,,a,27,1991,,
SLV,EHPM,,a,27,1992,,
SLV,EHPM,,a,27,1993,,
SLV,EHPM,,a,27,1994,,
PRY,EPH,,m10_m12,12,2017,1.0,
PRY,EPHC,,t4,3,2018,1.0,
PRY,EPHC,,t4,3,2019,1.0,
PRY,EPHC,,t4,3,2020,1.0,
PRY,EPHC,,t4,3,2021,1.0,
PRY,EPHC,,t4,3,2022,1.0,
PRY,EPHC,,t4,3,2023,1.0,
PRY,EPHC,,t4,3,2024,1.0,Davidv2
SLV,EHPM,,a,27,1995,1.0,
SLV,EHPM,,a,27,1996,1.0,
SLV,EHPM,,a,27,1997,1.0,
SLV,EHPM,,a,27,1998,1.0,
SLV,EHPM,,a,27,1999,1.0,
SLV,EHPM,,a,27,2000,1.0,David
SLV,EHPM,,a,27,2001,1.0,
SLV,EHPM,,a,27,2002,1.0,
SLV,EHPM,,a,27,2003,1.0,
SLV,EHPM,,a,27,2004,1.0,
SLV,EHPM,,a,27,2005,1.0,
SLV,EHPM,,a,27,2006,1.0,
SLV,EHPM,,a,27,2007,1.0,
SLV,EHPM,,a,27,2008,1.0,
SLV,EHPM,,a,27,2009,1.0,
SLV,EHPM,,a,27,2010,1.0,
SLV,EHPM,,a,27,2011,1.0,
SLV,EHPM,,a,27,2012,1.0,
SLV,EHPM,,a,27,2013,1.0,
SLV,EHPM,,a,27,2014,1.0,
SLV,EHPM,,a,27,2015,1.0,
SLV,EHPM,,a,27,2016,1.0,
URY,ECH,,s2,6,1986,,
URY,ECH,,s2,6,1989,,
SLV,EHPM,,a,27,2017,1.0,
SLV,EHPM,,a,27,2018,1.0,
SLV,EHPM,,a,27,2019,1.0,
SLV,EHPM,,a,27,2020,1.0,
SLV,EHPM,,a,27,2021,1.0,
URY,ECH,,s2,6,1995,,
URY,ECH,,s2,6,1996,,
URY,ECH,,s2,6,1997,,
URY,ECH,,s2,6,1998,,
URY,ECH,,s2,6,1999,,
URY,ECH,,s2,6,2000,,
URY,ECH,,s2,6,2001,,
URY,ECH,,s2,6,2002,,
URY,ECH,,s2,6,2003,,
URY,ECH,,s2,6,2004,,
URY,ECH,,s2,6,2005,,
URY,ECH,,s2,6,2006,,
URY,ECH,,s2,6,2007,,
URY,ECH,,s2,6,2008,,
URY,ECH,,s2,6,2009,,
URY,ECH,,s2,6,2010,,
URY,ECH,,s2,6,2011,,
URY,ECH,,s2,6,2012,,
URY,ECH,,s2,6,2013,,
URY,ECH,,s2,6,2014,,
URY,ECH,,s2,6,2015,,
URY,ECH,,s2,6,2016,,
URY,ECH,,s2,6,2017,,
URY,ECH,,s2,6,2018,,
URY,ECH,,s2,6,2019,,
URY,ECH,,s2,6,2020,,
SLV,EHPM,,a,27,2022,1.0,
URY,ECH,,s2,6,2022,,
URY,ECH,,a,26,1986,,
URY,ECH,,a,26,1989,,
URY,ECH,,a,26,1990,,
URY,ECH,,a,26,1991,,
URY,ECH,,a,26,1992,,
URY,ECH,,a,26,1993,,
URY,ECH,,a,26,1994,,
SLV,EHPM,,a,27,2023,1.0,
SLV,EHPM,,a,27,2024,1.0,Davidv2
SUR,SLC,,m10_m9,1,2017,1.0,
SUR,SLC,,a,1,2022,1.0,
TTO,CSSP,,a,17,1999,1.0,
TTO,CSSP,,a,17,2000,1.0,
TTO,CSSP,,a,17,2001,1.0,
TTO,CSSP,,a,17,2002,1.0,
TTO,CSSP,,a,17,2003,1.0,
TTO,CSSP,,a,17,2004,1.0,
TTO,CSSP,,a,17,2005,1.0,
TTO,CSSP,,a,17,2006,1.0,
TTO,CSSP,,a,17,2007,1.0,
TTO,CSSP,,a,17,2008,1.0,
TTO,CSSP,,a,17,2009,1.0,
TTO,CSSP,,a,17,2010,1.0,
TTO,CSSP,,a,17,2011,1.0,
TTO,CSSP,,a,17,2012,1.0,
TTO,CSSP,,a,17,2013,1.0,
TTO,CSSP,,a,17,2014,1.0,
TTO,CSSP,,a,17,2015,1.0,
URY,ECH,,s2,6,1990,1.0,
URY,ECH,,s2,6,1991,1.0,
URY,ECH,,s2,6,1992,1.0,
URY,ECH,,s2,6,1993,1.0,
URY,ECH,,s2,6,1994,1.0,
URY,ECH,,a,26,2000,1.0,David
URY,ECH,,a,26,2021,,
URY,ECH,,a,26,1995,1.0,
URY,ECH,,a,26,1996,1.0,
URY,ECH,,a,26,1997,1.0,
VEN,EHM,,s2,26,1986,,
URY,ECH,,a,26,1998,1.0,
VEN,EHM,,s2,26,1990,,
URY,ECH,,a,26,1999,1.0,
URY,ECH,,a,26,2001,1.0,
URY,ECH,,a,26,2002,1.0,
URY,ECH,,a,26,2003,1.0,
URY,ECH,,a,26,2004,1.0,
URY,ECH,,a,26,2005,1.0,
URY,ECH,,a,26,2006,1.0,
URY,ECH,,a,26,2007,1.0,
URY,ECH,,a,26,2008,1.0,
URY,ECH,,a,26,2009,1.0,
URY,ECH,,a,26,2010,1.0,
URY,ECH,,a,26,2011,1.0,
URY,ECH,,a,26,2012,1.0,
URY,ECH,,a,26,2013,1.0,
URY,ECH,,a,26,2014,1.0,
URY,ECH,,a,26,2015,1.0,
URY,ECH,,a,26,2016,1.0,
URY,ECH,,a,26,2017,1.0,
URY,ECH,,a,26,2018,1.0,
URY,ECH,,a,26,2019,1.0,
URY,ECH,,a,26,2020,1.0,
URY,ECH,,s2,6,2021,1.0,
URY,ECH,,a,26,2022,1.0,
URY,ECH,,a,26,2023,1.0,
URY,ECH,,a,26,2024,1.0,Davidv2
VEN,EHM,,s2,26,2016,,
VEN,EHM,,s2,26,2017,,
VEN,EHM,,s2,26,2018,,
VEN,EHM,,s2,26,2019,,
VEN,EHM,,s2,26,2020,,
VEN,EHM,,s2,26,2021,,
VEN,EHM,,s2,26,2022,,
VEN,ENCOVI,,a,5,1986,,
VEN,ENCOVI,,a,5,1989,,
VEN,ENCOVI,,a,5,1990,,
VEN,ENCOVI,,a,5,1991,,
VEN,ENCOVI,,a,5,1992,,
VEN,ENCOVI,,a,5,1993,,
VEN,ENCOVI,,a,5,1994,,
VEN,ENCOVI,,a,5,1995,,
VEN,ENCOVI,,a,5,1996,,
VEN,ENCOVI,,a,5,1997,,
VEN,ENCOVI,,a,5,1998,,
VEN,ENCOVI,,a,5,1999,,
VEN,ENCOVI,,a,5,2000,,
VEN,ENCOVI,,a,5,2001,,
VEN,ENCOVI,,a,5,2002,,
VEN,ENCOVI,,a,5,2003,,
VEN,ENCOVI,,a,5,2004,,
VEN,ENCOVI,,a,5,2005,,
VEN,ENCOVI,,a,5,2006,,
VEN,ENCOVI,,a,5,2007,,
VEN,ENCOVI,,a,5,2008,,
VEN,ENCOVI,,a,5,2009,,
VEN,ENCOVI,,a,5,2010,,
VEN,ENCOVI,,a,5,2011,,
VEN,ENCOVI,,a,5,2012,,
VEN,ENCOVI,,a,5,2013,,
VEN,ENCOVI,,a,5,2014,,
VEN,ENCOVI,,a,5,2015,,
VEN,EHM,,s2,26,1989,1.0,
VEN,EHM,,s2,26,1991,1.0,
VEN,EHM,,s2,26,1992,1.0,
VEN,ENCOVI,,a,5,2019,,
VEN,EHM,,s2,26,1993,1.0,
VEN,EHM,,s2,26,1994,1.0,
VEN,EHM,,s2,26,1995,1.0,
VEN,ENCOVI,,a,5,2022,,
TTO,CSSP,restricted,a,17,1986,,
TTO,CSSP,restricted,a,17,1989,,
TTO,CSSP,restricted,a,17,1990,,
TTO,CSSP,restricted,a,17,1991,,
TTO,CSSP,restricted,a,17,1992,,
TTO,CSSP,restricted,a,17,1993,,
TTO,CSSP,restricted,a,17,1994,,
TTO,CSSP,restricted,a,17,1995,,
TTO,CSSP,restricted,a,17,1996,,
TTO,CSSP,restricted,a,17,1997,,
TTO,CSSP,restricted,a,17,1998,,
VEN,EHM,,s2,26,1996,1.0,
VEN,EHM,,s2,26,1997,1.0,
VEN,EHM,,s2,26,1998,1.0,
VEN,EHM,,s2,26,1999,1.0,
VEN,EHM,,s2,26,2000,1.0,David
VEN,EHM,,s2,26,2001,1.0,
VEN,EHM,,s2,26,2002,1.0,
VEN,EHM,,s2,26,2003,1.0,
VEN,EHM,,s2,26,2004,1.0,
VEN,EHM,,s2,26,2005,1.0,
VEN,EHM,,s2,26,2006,1.0,
VEN,EHM,,s2,26,2007,1.0,
VEN,EHM,,s2,26,2008,1.0,
VEN,EHM,,s2,26,2009,1.0,
VEN,EHM,,s2,26,2010,1.0,
VEN,EHM,,s2,26,2011,1.0,
VEN,EHM,,s2,26,2012,1.0,
TTO,CSSP,restricted,a,17,2016,,
TTO,CSSP,restricted,a,17,2017,,
TTO,CSSP,restricted,a,17,2018,,
TTO,CSSP,restricted,a,17,2019,,
TTO,CSSP,restricted,a,17,2020,,
TTO,CSSP,restricted,a,17,2021,,
TTO,CSSP,restricted,a,17,2022,,
SUR,SLC,restricted,m10_m9,1,1986,,
SUR,SLC,restricted,m10_m9,1,1989,,
SUR,SLC,restricted,m10_m9,1,1990,,
SUR,SLC,restricted,m10_m9,1,1991,,
SUR,SLC,restricted,m10_m9,1,1992,,
SUR,SLC,restricted,m10_m9,1,1993,,
SUR,SLC,restricted,m10_m9,1,1994,,
SUR,SLC,restricted,m10_m9,1,1995,,
SUR,SLC,restricted,m10_m9,1,1996,,
SUR,SLC,restricted,m10_m9,1,1997,,
SUR,SLC,restricted,m10_m9,1,1998,,
SUR,SLC,restricted,m10_m9,1,1999,,
SUR,SLC,restricted,m10_m9,1,2000,,
SUR,SLC,restricted,m10_m9,1,2001,,
SUR,SLC,restricted,m10_m9,1,2002,,
SUR,SLC,restricted,m10_m9,1,2003,,
SUR,SLC,restricted,m10_m9,1,2004,,
SUR,SLC,restricted,m10_m9,1,2005,,
SUR,SLC,restricted,m10_m9,1,2006,,
SUR,SLC,restricted,m10_m9,1,2007,,
SUR,SLC,restricted,m10_m9,1,2008,,
SUR,SLC,restricted,m10_m9,1,2009,,
SUR,SLC,restricted,m10_m9,1,2010,,
SUR,SLC,restricted,m10_m9,1,2011,,
SUR,SLC,restricted,m10_m9,1,2012,,
SUR,SLC,restricted,m10_m9,1,2013,,
SUR,SLC,restricted,m10_m9,1,2014,,
SUR,SLC,restricted,m10_m9,1,2015,,
SUR,SLC,restricted,m10_m9,1,2016,,
VEN,EHM,,s2,26,2013,1.0,
SUR,SLC,restricted,m10_m9,1,2018,,
SUR,SLC,restricted,m10_m9,1,2019,,
SUR,SLC,restricted,m10_m9,1,2020,,
SUR,SLC,restricted,m10_m9,1,2021,,
SUR,SLC,restricted,m10_m9,1,2022,,
VEN,EHM,,s2,26,2014,1.0,
GUY,LFS,public,t4,4,1986,,
GUY,LFS,public,t4,4,1989,,
GUY,LFS,public,t4,4,1990,,
GUY,LFS,public,t4,4,1991,,
GUY,LFS,public,t4,4,1992,,
GUY,LFS,public,t4,4,1993,,
GUY,LFS,public,t4,4,1994,,
GUY,LFS,public,t4,4,1995,,
GUY,LFS,public,t4,4,1996,,
GUY,LFS,public,t4,4,1997,,
GUY,LFS,public,t4,4,1998,,
GUY,LFS,public,t4,4,1999,,
GUY,LFS,public,t4,4,2000,,
GUY,LFS,public,t4,4,2001,,
GUY,LFS,public,t4,4,2002,,
GUY,LFS,public,t4,4,2003,,
GUY,LFS,public,t4,4,2004,,
GUY,LFS,public,t4,4,2005,,
GUY,LFS,public,t4,4,2006,,
GUY,LFS,public,t4,4,2007,,
GUY,LFS,public,t4,4,2008,,
GUY,LFS,public,t4,4,2009,,
GUY,LFS,public,t4,4,2010,,
GUY,LFS,public,t4,4,2011,,
GUY,LFS,public,t4,4,2012,,
GUY,LFS,public,t4,4,2013,,
GUY,LFS,public,t4,4,2014,,
GUY,LFS,public,t4,4,2015,,
GUY,LFS,public,t4,4,2016,,
VEN,EHM,,s2,26,2015,1.0,
VEN,ENCOVI,,a,5,2016,1.0,
VEN,ENCOVI,,a,5,2017,1.0,
GUY,LFS,public,t4,4,2020,,
VEN,ENCOVI,,a,5,2018,1.0,
GUY,LFS,public,t4,4,2022,,
Total,,,,558,1989,3.0,
Total,,,,558,1990,10.0,
Total,,,,558,1991,11.0,
Total,,,,558,1992,13.0,
Total,,,,558,1993,13.0,
Total,,,,558,1994,14.0,
Total,,,,558,1995,15.0,
Total,,,,558,1996,17.0,
Total,,,,558,1997,16.0,
Total,,,,558,1998,16.0,
Total,,,,558,1999,17.0,
Total,,,,558,2000,18.0,
Total,,,,558,2001,18.0,
Total,,,,558,2002,20.0,
Total,,,,558,2003,20.0,
Total,,,,558,2004,20.0,
Total,,,,558,2005,21.0,
Total,,,,558,2006,21.0,
Total,,,,558,2007,19.0,
Total,,,,558,2008,19.0,
Total,,,,558,2009,20.0,
Total,,,,558,2010,18.0,
Total,,,,558,2011,20.0,
Total,,,,558,2012,22.0,
Total,,,,558,2013,20.0,
Total,,,,558,2014,21.0,
Total,,,,558,2015,18.0,
Total,,,,558,2016,18.0,
Total,,,,558,2017,18.0,
Total,,,,558,2018,17.0,
Total,,,,558,2019,15.0,
Total,,,,558,2020,15.0,
Total,,,,558,2021,14.0,
Total,,,,558,2022,9.0,
VEN,ENCOVI,restricted,a,5,2020,1.0,
VEN,ENCOVI,restricted,a,5,2021,1.0,
VEN,ENCOVI,restricted,a,5,2024,1.0,Davidv2
